Unnamed: 0,md_area,idnum,poi_classes,pop10,block_prop_pop,road_length,num_poi,lon,lat,STATEFP10,COUNTYFP10,TRACTCE10,BLOCKCE,BLOCKID10.ss,geocode.b,geocode.bg,geocode.t,GEOID10,GEOID,NAME,FIPS,popACS,State,pop2010,area_km2,popPrcCounty,prc.latino.std,dens.cvap.std,prc.youth.std,prc.nonEngProf.std,prc.pov.std,prc.disabled.std,prc.CarAccess.std,dens.work.std,popDens.std,rate.vbm.std,rate.hisvbm.std,rate.aisvbm.std,rate.yousvbm.std,prc.ElNonReg.std,dens.poll.std,LEP_flag,CarAccess_flag,disab_flag,BelowPoverty_flag,youth_flag,Latino_flag,cvapDens_flag,ElNonReg_flag,BLOCKID10.ind,center_score,droppoff_score,geometry,lks_data,fire_station,library,town_hall,public_building,school,community_centre,arts_centre,college,university,near_node,center_score_cost_adjustment,dropbox_cost_adjustment
2827,6.801449211592271e-05,3049,['fire_station'],285,44,0.0247722808636431,1.0,-75.86481091467058,40.523260710178796,42,11,13701,2011,420110137012011,420110137012011,420110137012,42011013701,420110137012011,42011013701,Census Tract 137.01 Berks County Pennsylvania,42011,3526,PA,82,0.79061072626235,0.000199299050655986,0.256556010307716,0.27861149007124497,0.682507200242535,0.8246930422919508,0.476428679702895,0.7146430195543431,0.5525238744884039,0.0,0.383280278914658,1.0,1.0,1.0,1.0,0.951341518872215,0.0,1,0,0,0,0,1,0,0,420110137012011,0.6581116416552979,0.6594227354425171,POINT (-75.86481091467058 40.5232607101788),0,1,0,0,0,0,0,0,0,0,136419316,0.5,0.5
2843,6.80106952208605e-05,3064,['school'],209,27,0.0179312507049548,1.0,-75.72325341544659,40.5194594546885,42,11,14100,2000,420110141002000,420110141002000,420110141002,42011014100,420110141002000,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,103,1.98018673546777,0.000250339051433738,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.972411702288919,0.328027891465818,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.9777171441564352,0,0,0,0,0,0,0,0,420110141002000,0.579968167348795,0.573589726932155,POINT (-75.72325341544659 40.5194594546885),0,0,0,0,0,1,0,0,0,0,136384368,0.75,0.75
2894,6.801814378906441e-05,3122,"['public_building', 'police']",315,34,0.0153563033792375,2.0,-75.73235146364999,40.52691588822921,42,11,14100,2000,420110141002000,420110141002000,420110141002,42011014100,420110141002000,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,103,1.98018673546777,0.000250339051433738,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.972411702288919,0.328027891465818,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.9777171441564352,0,0,0,0,0,0,0,0,420110141002000,0.579968167348795,0.573589726932155,POINT (-75.73235146364999 40.52691588822921),1,0,0,0,1,0,0,0,0,0,136035936,0.75,0.75
2922,6.80305949512068e-05,3156,,223,88,0.0205060551775888,,-75.9302399904403,40.5393739333346,42,11,13900,4079,420110139004079,420110139004079,420110139004,42011013900,420110139004079,42011013900,Census Tract 139 Berks County Pennsylvania,42011,7894,PA,131,1.0184108779899999,0.00031839238580407404,0.223738062755798,0.849098074882522,0.145217523116568,0.216234652114598,0.417765651053509,0.5383507654994689,0.418675155373655,0.0,0.402152493557678,1.0,1.0,1.0,1.0,0.734197362437472,0.0,1,0,0,0,0,0,0,0,420110139004079,0.5471975898135519,0.549164338768704,POINT (-75.9302399904403 40.5393739333346),1,0,0,0,0,0,0,0,0,0,136315688,0.75,0.75
2942,6.8025594485666e-05,3176,"['school', 'public_building', 'police']",425,28,0.0387959136482968,3.0,-75.741451464796,40.5343716451096,42,11,14100,2001,420110141002001,420110141002001,420110141002,42011014100,420110141002001,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,212,3.28969649739013,0.000515260960232548,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.957025920873124,0.345005305441868,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.9905259966651508,0,0,0,0,0,0,0,0,420110141002001,0.581576853115052,0.574876134173542,POINT (-75.741451464796 40.5343716451096),0,0,0,0,1,1,0,0,0,0,574094852,0.75,0.75
2943,6.8025336668208e-05,3177,"['school', 'public_building', 'police']",434,32,0.0483833294047245,3.0,-75.732012759992,40.534113699783795,42,11,14100,2000,420110141002000,420110141002000,420110141002,42011014100,420110141002000,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,103,1.98018673546777,0.000250339051433738,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.972411702288919,0.328027891465818,0.34106412005457,1.0,0.295967864180688,0.705926936486282,0.808700924662725,0.9777171441564352,0,0,0,0,0,0,0,0,420110141002000,0.579968167348795,0.573589726932155,POINT (-75.732012759992 40.53411369978379),1,0,0,0,1,1,0,0,0,0,574094854,0.75,0.75
2965,6.80392358226188e-05,3203,['fire_station'],493,90,0.0559193192813969,1.0,-75.9865693726977,40.5480149767194,42,11,13800,3039,420110138003039,420110138003039,420110138003,42011013800,420110138003039,42011013800,Census Tract 138 Berks County Pennsylvania,42011,4353,PA,1,0.44392673675536,2.43047622751202e-06,0.422919508867667,0.43489464908291603,0.8321964529331508,0.496589358799454,0.6214946187661059,0.412990753372745,0.67962710322874,0.993936637865697,0.24276186145217504,0.546233136274064,1.0,1.0,0.29581628012733097,0.4475519175382751,0.98870698802486,1,0,0,0,0,0,0,0,420110138003039,0.599387979384569,0.600528486974599,POINT (-75.9865693726977 40.5480149767194),0,1,0,0,0,0,0,0,0,0,1907560931,0.5,0.5
2966,6.80389971983191e-05,3204,['fire_station'],1111,881,0.10487039512905698,1.0,-75.97712793642991,40.547776398297295,42,11,13800,2059,420110138002059,420110138002059,420110138002,42011013800,420110138002059,42011013800,Census Tract 138 Berks County Pennsylvania,42011,4353,PA,24,0.00887644167908281,5.83314294602885e-05,0.422919508867667,0.43489464908291603,0.8321964529331508,0.496589358799454,0.6214946187661059,0.412990753372745,0.67962710322874,0.0,0.7818705472184331,0.546233136274064,1.0,1.0,0.29581628012733097,0.4475519175382751,0.4746854630892829,1,0,0,0,0,0,0,0,420110138002059,0.566530241018645,0.5564332813616579,POINT (-75.97712793642991 40.54777639829729),0,1,0,0,0,0,0,0,0,0,136318843,0.75,0.75
2968,6.80385177197608e-05,3206,['school'],209,29,0.0287908614365435,1.0,-75.9582452589814,40.5472970033676,42,11,13900,4084,420110139004084,420110139004084,420110139004,42011013900,420110139004084,42011013900,Census Tract 139 Berks County Pennsylvania,42011,7894,PA,64,1.10172452285809,0.000155550478560769,0.223738062755798,0.849098074882522,0.145217523116568,0.216234652114598,0.417765651053509,0.5383507654994689,0.418675155373655,0.0,0.336440806427164,1.0,1.0,1.0,1.0,0.734197362437472,0.0,1,0,0,0,0,0,0,0,420110139004084,0.5389836289222371,0.54095037787739,POINT (-75.95824525898141 40.5472970033676),0,0,0,0,0,1,0,0,0,0,136126595,0.75,0.75
3006,6.80464371096558e-05,3253,"['fire_station', 'cafe', 'supermarket']",1816,1317,0.12097219266267,3.0,-75.9862569147334,40.5552135267753,42,11,13800,3019,420110138003019,420110138003019,420110138003,42011013800,420110138003019,42011013800,Census Tract 138 Berks County Pennsylvania,42011,4353,PA,76,0.0108632568447813,0.00018471619329091298,0.422919508867667,0.43489464908291603,0.8321964529331508,0.496589358799454,0.6214946187661059,0.412990753372745,0.67962710322874,0.8368197665605579,0.908519023798696,0.158026375625284,1.0,0.0768531150522965,0.33795664696074,0.4475519175382751,0.6036834924965889,1,0,0,0,0,0,0,0,420110138003019,0.5600500227376078,0.568809956906819,POINT (-75.9862569147334 40.5552135267753),1,1,0,0,0,0,0,0,0,0,136228921,0.75,0.75
3046,6.80531625889281e-05,3301,,265,101,0.0812916601006849,,-75.9670576739222,40.5619340877794,42,11,13900,4032,420110139004032,420110139004032,420110139004,42011013900,420110139004032,42011013900,Census Tract 139 Berks County Pennsylvania,42011,7894,PA,168,0.567921553662545,0.000408320006222019,0.223738062755798,0.849098074882522,0.145217523116568,0.216234652114598,0.417765651053509,0.5383507654994689,0.418675155373655,0.8206002728512959,0.46293769895407,1.0,1.0,1.0,1.0,0.734197362437472,0.0,1,0,0,0,0,0,0,0,420110139004032,0.616340760951948,0.63061651399987,POINT (-75.9670576739222 40.5619340877794),0,0,0,0,0,0,0,0,0,0,136119345,0.5,0.5
3083,6.80601284694606e-05,3344,,709,310,0.0781282709736116,,-75.9572988913005,40.568892470615296,42,11,13900,4021,420110139004021,420110139004021,420110139004,42011013900,420110139004021,42011013900,Census Tract 139 Berks County Pennsylvania,42011,7894,PA,6,0.0337304546797778,1.4582857365072101e-05,0.223738062755798,0.849098074882522,0.145217523116568,0.216234652114598,0.417765651053509,0.5383507654994689,0.418675155373655,0.8368197665605579,0.427239654388358,1.0,1.0,1.0,1.0,0.734197362437472,0.0,1,0,0,0,0,0,0,0,420110139004021,0.6130949674094289,0.62761401286299,POINT (-75.9572988913005 40.5688924706153),0,0,0,0,0,0,0,0,0,0,136543835,0.5,0.5
3103,6.805465035162659e-05,3366,['school'],140,41,0.0324038429574727,1.0,-75.7495425396027,40.56342045522521,42,11,14100,1007,420110141001007,420110141001007,420110141001,42011014100,420110141001007,42011014100,Census Tract 141 Berks County Pennsylvania,42011,7794,PA,33,0.361970436517323,8.020571550789659e-05,0.344171593148401,0.9305745035622248,0.983932090344096,0.48044565711687104,0.76822798241625,0.0244808246172503,0.5686675761709871,0.0,0.37259360315294804,0.4553584962861911,1.0,1.0,0.0999696831893285,0.808700924662725,0.7583750189480071,0,0,0,0,0,0,0,0,420110141001007,0.505682507200242,0.47216646094545095,POINT (-75.7495425396027 40.56342045522521),0,0,0,0,0,1,0,0,0,0,136220831,1.0,1.0
3122,6.806563254055121e-05,3391,['post_office'],274,140,0.0651183523949967,1.0,-75.89086862717359,40.574388888013296,42,11,13900,3071,420110139003071,420110139003071,420110139003,42011013900,420110139003071,42011013900,Census Tract 139 Berks County Pennsylvania,42011,7894,PA,47,0.0781897742392328,0.000114232382693065,0.223738062755798,0.849098074882522,0.145217523116568,0.216234652114598,0.417765651053509,0.5383507654994689,0.418675155373655,0.973245414582386,0.5165226618159771,1.0,1.0,1.0,1.0,0.734197362437472,0.0,1,0,0,0,0,0,0,0,420110139003071,0.634487266939518,0.651052697113407,POINT (-75.89086862717359 40.5743888880133),1,0,0,0,0,0,0,0,0,0,473217109,0.5,0.5
3245,6.81154185723396e-05,3589,"['school', 'fire_station', 'fire_station']",116,40,0.0213744620736797,3.0,-75.8602553079383,40.624036479657505,42,11,13900,1059,420110139001059,420110139001059,420110139001,42011013900,420110139001059,42011013900,Census Tract 139 Berks County Pennsylvania,42011,7894,PA,30,0.24192985098119105,7.29142868253606e-05,0.223738062755798,0.849098074882522,0.145217523116568,0.216234652114598,0.417765651053509,0.5383507654994689,0.418675155373655,0.800363801728058,0.39904502046384704,0.2784599060178869,1.0,0.0187964226163407,0.0835986054267092,0.734197362437472,0.44095801121722,1,0,0,0,0,0,0,0,420110139001059,0.420901546157344,0.424986628121007,POINT (-75.8602553079383 40.62403647965751),1,1,0,0,0,1,0,0,0,0,136037298,1.25,1.25
